addr,name,class,obj,status,reason,seeds_passed,seeds_total,z3_proven
0xf7d80,projectile_get_ballistic_acceleration,data_only,projectiles.obj,pass,,50,50,0
0xf7da0,projectile_estimate_time_to_target,data_only,projectiles.obj,pass,,50,50,0
0xf7dd0,dangerous_projectiles_near_player,stubbable,projectiles.obj,pass,,50,50,0
0xf7e10,projectile_handle_deleted_object,stubbable,projectiles.obj,pass,,50,50,0
0xf7e40,FUN_000f7e40,stubbable,projectiles.obj,pass,,50,50,0
0xf7e60,FUN_000f7e60,stubbable,projectiles.obj,pass,,50,50,0
0xf7ec0,projectile_export_function_values,stubbable,projectiles.obj,pass,,50,50,0
0xf7fa0,FUN_000f7fa0,data_only,projectiles.obj,pass,,50,50,0
0xf8000,projectile_handle_parent_destroyed,stubbable,projectiles.obj,pass,,50,50,0
0xf8070,random_vector_in_cone3d,stubbable,projectiles.obj,pass,,50,50,0
0xf80a0,projectile_aim_ballistic,data_only,projectiles.obj,fail,divergence,0,50,0
0xf8410,projectile_aim_linear,stubbable,projectiles.obj,fail,divergence,0,50,0
0xf8590,FUN_000f8590,stubbable,projectiles.obj,pass,,50,50,0
0xf8640,FUN_000f8640,stubbable,projectiles.obj,pass,,50,50,0
0xf8720,FUN_000f8720,stubbable,projectiles.obj,pass,,50,50,0
0xf8920,FUN_000f8920,stubbable,projectiles.obj,pass,,50,50,0
0xf8ee0,projectile_accelerate,stubbable,projectiles.obj,fail,divergence,44,50,0
0xf9c40,FUN_000f9c40,stubbable,projectiles.obj,error,emulation_error,0,50,0
0xfac20,FUN_000fac20,stubbable,projectiles.obj,pass,,50,50,0
0xface0,FUN_000face0,stubbable,projectiles.obj,pass,,50,50,0
0xfad00,FUN_000fad00,stubbable,projectiles.obj,pass,,50,50,0
0xe1ce0,ui_automation_is_active,data_only,progress_bar.obj,pass,,50,50,0
0xe1db0,progress_bar_compute_screen_rect,stubbable,progress_bar.obj,pass,,50,50,0
0xe2040,progress_bar_draw_fullscreen_overlay,stubbable,progress_bar.obj,pass,,50,50,0
0xe24e0,progress_bar_decode_texture,stubbable,progress_bar.obj,pass,,41,50,0
0xe2580,progress_bar_generate_gradient_texture,stubbable,progress_bar.obj,pass,,50,50,0
0xe26c0,progress_bar_draw_loading_bar,stubbable,progress_bar.obj,error,emulation_error,0,50,0
0xe29a0,progress_bar_screen_initialize,stubbable,progress_bar.obj,error,emulation_error,0,50,0
0xe2e50,progress_bar_render,data_only,progress_bar.obj,error,emulation_error,0,50,0
0x10b090,lock_global_random_seed,data_only,random_math.obj,pass,,50,50,0
0x10b0a0,unlock_global_random_seed,stubbable,random_math.obj,fail,divergence,0,50,0
0x10b120,random_math_get_local_seed_address,data_only,random_math.obj,pass,,50,50,0
0x10b130,random_seed_debug_log,leaf,random_math.obj,pass,,50,50,0
0x10b270,random_real_range,data_only,random_math.obj,pass,,50,50,0
0x10b2d0,random_range,leaf,random_math.obj,pass,,0,0,1
0x10b300,random_direction_table_get_element,stubbable,random_math.obj,fail,divergence,0,50,0
0x10b2b0,random_seed_step,leaf,random_math.obj,pass,,0,0,1
0x10b910,FUN_0010b910,data_only,random_math.obj,pass,,50,50,0
0x10c510,FUN_0010c510,data_only,random_math.obj,fail,divergence,8,50,0
0x10c8e0,FUN_0010c8e0,leaf,random_math.obj,error,emulation_error,0,50,0
0x10aa60,FUN_0010aa60,stubbable,random_math.obj,pass,,36,50,0
0x10ad10,periodic_functions_initialize,stubbable,random_math.obj,error,emulation_error,0,50,0
0x10add0,FUN_0010add0,leaf,random_math.obj,pass,,0,0,1
0x10ae00,FUN_0010ae00,leaf,random_math.obj,pass,,0,0,1
0x10ae80,FUN_0010ae80,stubbable,random_math.obj,fail,divergence,20,50,0
0x10af70,FUN_0010af70,stubbable,random_math.obj,fail,divergence,14,50,0
0x10b110,get_random_seed,data_only,random_math.obj,pass,,50,50,0
0x10b160,random_math_initialize,stubbable,random_math.obj,pass,,50,50,0
0x10b220,random_math_dispose,stubbable,random_math.obj,pass,,50,50,0
0x10b3c0,seed_random_orientation,data_only,random_math.obj,pass,,50,50,0
0x10b9c0,FUN_0010b9c0,leaf,random_math.obj,fail,divergence,49,50,0
0x10ba90,FUN_0010ba90,data_only,random_math.obj,pass,,50,50,0
0x10c290,FUN_0010c290,data_only,random_math.obj,pass,,50,50,0
0x10c2e0,FUN_0010c2e0,data_only,random_math.obj,pass,,50,50,0
0x10c340,FUN_0010c340,leaf,random_math.obj,pass,,50,50,0
0x10c780,FUN_0010c780,stubbable,random_math.obj,fail,divergence,5,50,0
0x10c7d0,FUN_0010c7d0,stubbable,random_math.obj,pass,,14,50,0
0x10c920,FUN_0010c920,data_only,random_math.obj,pass,,50,50,0
0x174d10,rasterizer_transparent_geometry_group_draw,stubbable,rasterizer.obj,pass,,50,50,0
0x17c7e0,rasterizer_frame_begin,data_only,rasterizer.obj,pass,,50,50,0
0x17c8d0,rasterizer_window_begin,stubbable,rasterizer.obj,pass,,50,50,0
0x17c950,rasterizer_set_vblank_callback,stubbable,rasterizer.obj,pass,,50,50,0
0x155090,rasterizer_frame_update,data_only,rasterizer_common.obj,pass,,50,50,0
0x154fc0,rasterizer_initialize_for_new_map,stubbable,rasterizer_common.obj,fail,divergence,0,50,0
0x155070,rasterizer_dispose_from_old_map,stubbable,rasterizer_common.obj,pass,,50,50,0
0x155110,FUN_00155110,data_only,rasterizer_common.obj,pass,,50,50,0
0x15b1e0,FUN_0015b1e0,stubbable,rasterizer_decals.obj,pass,,50,50,0
0x15b220,FUN_0015b220,stubbable,rasterizer_decals.obj,pass,,50,50,0
0x15b460,FUN_0015b460,stubbable,rasterizer_decals.obj,pass,,50,50,0
0x15b530,FUN_0015b530,stubbable,rasterizer_decals.obj,pass,,50,50,0
0x15b5e0,FUN_0015b5e0,data_only,rasterizer_decals.obj,pass,,50,50,0
0x15b890,FUN_0015b890,stubbable,rasterizer_decals.obj,pass,,50,50,0
0x1553f0,rasterizer_preinitialize,stubbable,rasterizer_xbox.obj,error,emulation_error,0,50,0
0x155580,rasterizer_get_default_hardware_format,stubbable,rasterizer_xbox.obj,pass,,50,50,0
0x130d0,FUN_000130d0,stubbable,vector_math.obj,pass,,50,50,0
0x28610,valid_real_normal2d,data_only,vector_math.obj,pass,,50,50,0
0x12f80,vector3d_scale_add,leaf,vector_math.obj,pass,,0,0,1
0x213c0,vector3d_add,leaf,vector_math.obj,pass,,0,0,1
0x21fb0,valid_real_normal3d,data_only,vector_math.obj,pass,,50,50,0
0x12170,FUN_00012170,leaf,vector_math.obj,pass,,50,50,0
0x121a0,distance_squared3d,leaf,vector_math.obj,pass,,50,50,0
0x121e0,FUN_000121e0,stubbable,vector_math.obj,pass,,50,50,0
0x12140,FUN_00012140,leaf,vector_math.obj,pass,,0,0,1
0x13070,FUN_00013070,leaf,vector_math.obj,pass,,50,50,0
0x120e0,FUN_000120e0,stubbable,vector_math.obj,pass,,50,50,0
0x12110,FUN_00012110,stubbable,vector_math.obj,pass,,50,50,0
0x12a80,FUN_00012a80,stubbable,vector_math.obj,pass,,50,50,0
0x12e50,FUN_00012e50,stubbable,vector_math.obj,pass,,50,50,0
0x12ea0,FUN_00012ea0,leaf,vector_math.obj,pass,,0,0,1
0x12eb0,FUN_00012eb0,leaf,vector_math.obj,pass,,0,0,1
0x12ed0,FUN_00012ed0,leaf,vector_math.obj,pass,,50,50,0
0x12ef0,FUN_00012ef0,leaf,vector_math.obj,pass,,50,50,0
0x12f60,FUN_00012f60,leaf,vector_math.obj,pass,,50,50,0
0x12fb0,FUN_00012fb0,leaf,vector_math.obj,pass,,0,0,1
0x12fe0,FUN_00012fe0,leaf,vector_math.obj,pass,,50,50,0
0x13090,FUN_00013090,leaf,vector_math.obj,pass,,0,0,1
0x21370,FUN_00021370,leaf,vector_math.obj,pass,,50,50,0
0x21380,FUN_00021380,leaf,vector_math.obj,pass,,50,50,0
0x21390,FUN_00021390,leaf,vector_math.obj,fail,divergence,45,50,0
0x213a0,FUN_000213a0,leaf,vector_math.obj,pass,,50,50,0
0x21410,FUN_00021410,leaf,vector_math.obj,fail,divergence,28,50,0
0x21f70,FUN_00021f70,data_only,vector_math.obj,pass,,50,50,0
0x1acb0,FUN_0001acb0,leaf,real_math.obj,pass,,0,0,1
0x1ace0,FUN_0001ace0,leaf,real_math.obj,pass,,50,50,0
0x1ad10,FUN_0001ad10,leaf,real_math.obj,pass,,50,50,0
0x1ad40,FUN_0001ad40,leaf,real_math.obj,pass,,0,0,1
0x1ad60,FUN_0001ad60,leaf,real_math.obj,pass,,50,50,0
0x109010,FUN_00109010,leaf,real_math.obj,fail,divergence,43,50,0
0x1090e0,FUN_001090e0,leaf,real_math.obj,pass,,0,0,1
0x109120,FUN_00109120,leaf,real_math.obj,pass,,50,50,0
0x109150,matrix_inverse,data_only,real_math.obj,pass,,50,50,0
0x109240,FUN_00109240,leaf,real_math.obj,pass,,0,0,1
0x109280,matrix4x3_identity_with_position,leaf,real_math.obj,pass,,0,0,1
0x1092d0,FUN_001092d0,data_only,real_math.obj,pass,,50,50,0
0x1093b0,FUN_001093b0,data_only,real_math.obj,fail,divergence,40,50,0
0x109540,matrix4x3_decompose,leaf,real_math.obj,pass,,50,50,0
0x109590,matrix_transform_point,leaf,real_math.obj,pass,,50,50,0
0x109610,matrix_scale_transform_vector,leaf,real_math.obj,pass,,50,50,0
0x109680,matrix_transform_vector,leaf,real_math.obj,pass,,50,50,0
0x1096e0,real_matrix3x3_transform_point,data_only,real_math.obj,pass,,50,50,0
0x109780,real_matrix3x3_transform_vector,data_only,real_math.obj,pass,,50,50,0
0x1097f0,real_matrix4x3_transform_point,leaf,real_math.obj,pass,,50,50,0
0x109850,matrix4x3_multiply,leaf,real_math.obj,pass,,50,50,0
0x1099a0,FUN_001099a0,leaf,real_math.obj,error,mem-limit,0,0,0
0x1099f0,FUN_001099f0,leaf,real_math.obj,pass,,50,50,0
0x109ba0,FUN_00109ba0,data_only,real_math.obj,fail,divergence,48,50,0
0x109c70,FUN_00109c70,leaf,real_math.obj,pass,,50,50,0
0x109d90,FUN_00109d90,leaf,real_math.obj,pass,,50,50,0
0x109e10,matrix_from_forward_and_up,leaf,real_math.obj,pass,,50,50,0
0x109e90,FUN_00109e90,leaf,real_math.obj,pass,,50,50,0
0x109fc0,FUN_00109fc0,data_only,real_math.obj,fail,divergence,23,50,0
0x10a150,quaternion_to_angle_and_vector,stubbable,real_math.obj,error,emulation_error,0,50,0
0x10a1c0,FUN_0010a1c0,leaf,real_math.obj,fail,divergence,49,50,0
0x10a240,FUN_0010a240,data_only,real_math.obj,pass,,50,50,0
0x10a2c0,FUN_0010a2c0,leaf,real_math.obj,pass,,50,50,0
0x10a330,FUN_0010a330,data_only,real_math.obj,pass,,50,50,0
0x10a4c0,FUN_0010a4c0,stubbable,real_math.obj,fail,divergence,0,50,0
0x10a570,FUN_0010a570,data_only,real_math.obj,pass,,50,50,0
0x10b5e0,real_math_reset_precision,stubbable,real_math.obj,pass,,50,50,0
0x10b600,perpendicular2d,leaf,real_math.obj,pass,,50,50,0
0x10b620,perpendicular3d,leaf,real_math.obj,pass,,50,50,0
0x10b6b0,perpendicular4d,leaf,real_math.obj,pass,,50,50,0
0x10b6e0,rotate_vector3d_by_sincos,data_only,real_math.obj,fail,divergence,48,50,0
0x10b780,vectors_interpolate,data_only,real_math.obj,pass,,50,50,0
0x10b7d0,points_interpolate,data_only,real_math.obj,pass,,50,50,0
0x10b820,scalars_interpolate,data_only,real_math.obj,pass,,50,50,0
0x10b840,scalars_interpolate_and_clamp_0_to_1,data_only,real_math.obj,pass,,50,50,0
0x10b8a0,FUN_0010b8a0,leaf,real_math.obj,pass,,50,50,0
0x10bb20,quaternion_transform_point,data_only,real_math.obj,pass,,50,50,0
0x10bc70,fast_vector_intersects_sphere,data_only,real_math.obj,pass,,50,50,0
0x10bd70,FUN_0010bd70,leaf,real_math.obj,pass,,50,50,0
0x10be20,FUN_0010be20,data_only,real_math.obj,pass,,50,50,0
0x10bff0,FUN_0010bff0,data_only,real_math.obj,pass,,50,50,0
0x10c600,angle_between_normals3d,data_only,real_math.obj,pass,,50,50,0
0x10c690,FUN_0010c690,leaf,real_math.obj,pass,,50,50,0
0x10c700,FUN_0010c700,leaf,real_math.obj,pass,,50,50,0
0x10ca30,sphere_intersects_rectangle3d,data_only,real_math.obj,pass,,50,50,0
0x10cab0,FUN_0010cab0,data_only,real_math.obj,pass,,50,50,0
0x10caf0,FUN_0010caf0,stubbable,real_math.obj,pass,,50,50,0
0x10cb90,orientations_interpolate,data_only,real_math.obj,fail,divergence,0,50,0
0x10cc00,vector_to_angles,leaf,real_math.obj,pass,,50,50,0
0x10cc70,vector3d_from_angle,leaf,real_math.obj,pass,,50,50,0
0x10cc90,FUN_0010cc90,data_only,real_math.obj,fail,divergence,43,50,0
0x10e040,vector_intersects_pill3d,data_only,real_math.obj,fail,divergence,47,50,0
0x10fb20,quantize_real_to_byte_lower_bound,stubbable,real_math.obj,fail,divergence,31,50,0
0x10fc60,quantize_real_to_byte_upper_bound,stubbable,real_math.obj,fail,divergence,34,50,0
0x94bb0,recorded_animations_initialize,stubbable,recorded_animations.obj,pass,,50,50,0
0x94c30,recorded_animations_dispose,data_only,recorded_animations.obj,pass,,50,50,0
0x94c60,recorded_animations_dispose_from_old_map,stubbable,recorded_animations.obj,pass,,50,50,0
0x94cb0,recorded_animations_update,stubbable,recorded_animations.obj,pass,,50,50,0
0x95280,recorded_animations_initialize_for_new_map,stubbable,recorded_animations.obj,fail,divergence,0,50,0
0x184bc0,render_window_pregame,stubbable,render.obj,pass,,46,50,0
0x184cd0,render_frame_pregame,stubbable,render.obj,error,emulation_error,0,50,0
0x184dc0,render_frame_present,stubbable,render.obj,pass,,50,50,0
0x185680,render_frame,stubbable,render.obj,error,emulation_error,0,50,0
0x189150,FUN_00189150,stubbable,render_debug.obj,pass,,45,50,0
0x189270,FUN_00189270,stubbable,render_debug.obj,pass,,45,50,0
0x189320,FUN_00189320,stubbable,render_debug.obj,pass,,45,50,0
0x1893e0,FUN_001893e0,leaf,render_debug.obj,pass,,0,0,1
0x189540,FUN_00189540,stubbable,render_debug.obj,pass,,45,50,0
0x189a20,FUN_00189a20,stubbable,render_debug.obj,pass,,45,50,0
0x189ba0,FUN_00189ba0,stubbable,render_debug.obj,pass,,50,50,0
0x189c40,FUN_00189c40,stubbable,render_debug.obj,pass,,45,50,0
0x189cb0,FUN_00189cb0,stubbable,render_debug.obj,pass,,47,50,0
0x189de0,FUN_00189de0,stubbable,render_debug.obj,pass,,50,50,0
0x18a000,FUN_0018a000,stubbable,render_debug.obj,pass,,50,50,0
0x18a110,FUN_0018a110,stubbable,render_debug.obj,pass,,50,50,0
0x18a190,FUN_0018a190,stubbable,render_debug.obj,pass,,50,50,0
0x18a370,FUN_0018a370,stubbable,render_debug.obj,pass,,50,50,0
0x18a3e0,FUN_0018a3e0,stubbable,render_debug.obj,pass,,50,50,0
0x18a580,FUN_0018a580,stubbable,render_debug.obj,pass,,2,80,0
0x18a650,FUN_0018a650,stubbable,render_debug.obj,pass,,77,90,0
0x18a860,FUN_0018a860,stubbable,render_debug.obj,pass,,77,90,0
0x18aa00,FUN_0018aa00,stubbable,render_debug.obj,fail,divergence,0,50,0
0x18ac50,FUN_0018ac50,stubbable,render_debug.obj,error,emulation_error,0,50,0
0x1c2840,saved_game_files_dispose,stubbable,saved_game_files.obj,pass,,50,50,0
0x1c3750,saved_game_files_initialize,stubbable,saved_game_files.obj,error,emulation_error,0,50,0
0x18e280,scenario_initialize,stubbable,scenario.obj,pass,,50,50,0
0x18e2a0,scenario_initialize_for_new_map,stubbable,scenario.obj,pass,,50,50,0
0x18e310,scenario_unload,stubbable,scenario.obj,pass,,50,50,0
0x18e3f0,global_collision_bsp_get,stubbable,scenario.obj,fail,divergence,0,50,0
0x18e4d0,scenario_location_reset,leaf,scenario.obj,pass,,0,0,1
0x18e500,FUN_0018e500,stubbable,scenario.obj,pass,,50,50,0
0x18e910,scenario_location_potentially_visible_local,stubbable,scenario.obj,pass,,50,50,0
0x18eab0,scenario_get_structure_reference_index_from_tag_index,stubbable,scenario.obj,pass,,50,50,0
0x18eb40,scenario_switch_structure_bsp,stubbable,scenario.obj,pass,,50,50,0
0x18f080,global_structure_bsp_index_get,data_only,scenario.obj,pass,,50,50,0
0x18f090,scenario_load,stubbable,scenario.obj,error,emulation_error,0,50,0
0x18f180,scenario_location_from_point,stubbable,scenario.obj,pass,,50,50,0
0x18f510,FUN_0018f510,stubbable,scenario.obj,pass,,50,50,0
0x18e720,FUN_0018e720,stubbable,scenario.obj,pass,,50,50,0
0x190db0,numeric_countdown_timer_update,stubbable,shaders.obj,pass,,50,50,0
0x1910f0,shell_initialize,stubbable,shell.obj,error,emulation_error,0,50,0
0x191140,shell_dispose,stubbable,shell.obj,error,timeout,0,0,0
0x191170,shell_application_is_paused,data_only,shell.obj,pass,,50,50,0
0x191240,shell_get_command_line,data_only,shell.obj,pass,,50,50,0
0x191180,FUN_00191180,data_only,shell.obj,pass,,50,50,0
0x1911b0,FUN_001911b0,stubbable,shell.obj,fail,divergence,0,50,0
0x191220,FUN_00191220,leaf,shell.obj,pass,,50,50,0
0x191230,FUN_00191230,leaf,shell.obj,pass,,50,50,0
0x191250,shell_idle,leaf,shell_xbox.obj,pass,,50,50,0
0x18aef0,FUN_0018aef0,stubbable,scenario.obj,pass,,50,50,0
0x18b080,FUN_0018b080,stubbable,scenario.obj,pass,,50,50,0
0x18b130,FUN_0018b130,stubbable,scenario.obj,pass,,50,50,0
0x18b610,FUN_0018b610,leaf,scenario.obj,pass,,50,50,0
0x18b6b0,FUN_0018b6b0,leaf,scenario.obj,pass,,50,50,0
0x18b930,FUN_0018b930,leaf,scenario.obj,pass,,50,50,0
0x18c4d0,FUN_0018c4d0,stubbable,scenario.obj,pass,,50,50,0
0x18d0b0,scenario_fog_region_get_fog_index,stubbable,scenario.obj,pass,,50,50,0
0x18d2c0,FUN_0018d2c0,stubbable,scenario.obj,pass,,50,50,0
0x18d360,FUN_0018d360,stubbable,scenario.obj,fail,divergence,42,50,0
0x18df70,FUN_0018df70,stubbable,scenario.obj,pass,,50,50,0
0x18e140,FUN_0018e140,stubbable,scenario.obj,pass,,50,50,0
0x18e3b0,FUN_0018e3b0,data_only,scenario.obj,pass,,50,50,0
0x18e5c0,FUN_0018e5c0,stubbable,scenario.obj,pass,,50,50,0
0x18e690,FUN_0018e690,data_only,scenario.obj,pass,,50,50,0
0x18e6a0,FUN_0018e6a0,data_only,scenario.obj,pass,,50,50,0
0x18e770,FUN_0018e770,stubbable,scenario.obj,pass,,50,50,0
0x18e800,scenario_ensure_point_within_world,stubbable,scenario.obj,pass,,50,50,0
0x18e8a0,scenario_get_fog_region_index,stubbable,scenario.obj,pass,,50,50,0
0x18e9b0,scenario_location_potentially_visible,stubbable,scenario.obj,pass,,50,50,0
0x18ecd0,FUN_0018ecd0,stubbable,scenario.obj,error,emulation_error,0,50,0
0x18ed20,FUN_0018ed20,stubbable,scenario.obj,pass,,90,90,0
0x18ed90,FUN_0018ed90,stubbable,scenario.obj,pass,,50,50,0
0x18ef00,FUN_0018ef00,stubbable,scenario.obj,pass,,2,50,0
0x18f230,FUN_0018f230,leaf,scenario.obj,pass,,0,0,1
0x18f3e0,FUN_0018f3e0,stubbable,scenario.obj,pass,,50,50,0
0x18fb20,FUN_0018fb20,leaf,scenario.obj,pass,,50,50,0
0x18fef0,FUN_0018fef0,data_only,scenario.obj,pass,,50,50,0
0x1c8990,sound_classes_initialize,data_only,sound_classes.obj,pass,,50,50,0
0x1c89b0,sound_classes_dispose_from_old_map,leaf,sound_classes.obj,pass,,50,50,0
0x1c89c0,sound_classes_dispose,data_only,sound_classes.obj,pass,,50,50,0
0x1c8a40,debug_sound_classes_enable,data_only,sound_classes.obj,pass,,50,50,0
0x1c8a90,debug_sound_classes_set_distances,data_only,sound_classes.obj,pass,,50,50,0
0x1c8ae0,debug_sound_classes_set_wet,data_only,sound_classes.obj,pass,,50,50,0
0x1c9130,sound_dsound_gain_to_volume,data_only,sound_dsound_xbox.obj,fail,divergence,19,50,0
0x1c91c0,sound_dsound_pitch_to_frequency,stubbable,sound_dsound_xbox.obj,fail,divergence,2,50,0
0x1c9290,sound_dsound_channel_get,data_only,sound_dsound_xbox.obj,pass,,50,50,0
0x1c92f0,sound_dsound_vchannel_get,data_only,sound_dsound_xbox.obj,pass,,50,50,0
0x1c98f0,sound_dsound_log_error,stubbable,sound_dsound_xbox.obj,pass,,50,50,0
0x1ac2f0,sound_object_apply_pitch_delta,stubbable,sound_manager.obj,pass,,50,50,0
0x1be090,sound_cache_sound_finished,stubbable,sound_manager.obj,fail,divergence,0,50,0
0x1c7b00,sound_pitch_push_sample,stubbable,sound_manager.obj,pass,,50,50,0
0x1c88c0,sound_class_get_definition,data_only,sound_manager.obj,fail,divergence,0,50,0
0x1c8de0,sound_select_pitch_range,stubbable,sound_manager.obj,pass,,26,50,0
0x1c8f80,sound_select_permutation,stubbable,sound_manager.obj,pass,,90,90,0
0x1cb790,sound_valid_for_channel,leaf,sound_manager.obj,pass,,50,50,0
0x1cb810,sound_initialize_for_new_map,leaf,sound_manager.obj,pass,,50,50,0
0x1cb8a0,sound_set_music_enabled,stubbable,sound_manager.obj,pass,,5,50,0
0x1cb8e0,sound_render_time,data_only,sound_manager.obj,pass,,50,50,0
0x1cba80,sound_channel_get,data_only,sound_manager.obj,fail,divergence,15,50,0
0x1cbf30,sound_channel_start_new,data_only,sound_manager.obj,fail,divergence,0,50,0
0x1cbfb0,sound_channel_set_properties,data_only,sound_manager.obj,fail,divergence,3,50,0
0x1cc050,sound_channel_update_status,data_only,sound_manager.obj,fail,divergence,0,50,0
0x1cc140,sound_channel_stop,data_only,sound_manager.obj,fail,divergence,0,50,0
0x1cc310,sound_update_channel_attenuation,stubbable,sound_manager.obj,pass,,50,50,0
0x1cc490,sound_volume_crossfade,data_only,sound_manager.obj,pass,,50,50,0
0x1cc8c0,sound_compute_random_scale,stubbable,sound_manager.obj,pass,,50,50,0
0x1cc8f0,sound_start_fade,stubbable,sound_manager.obj,pass,,41,50,0
0x1ccf80,sound_update_channel,data_only,sound_manager.obj,fail,divergence,0,50,0
0x1cd450,sound_stop_impulse,stubbable,sound_manager.obj,pass,,50,50,0
0x1cdc30,sound_update_music_channel,data_only,sound_manager.obj,fail,divergence,0,50,0
0x1cf640,sound_dispose_from_old_map,stubbable,sound_manager.obj,pass,,50,50,0
0x92d60,stack_walk,leaf,stack_walk_windows.obj,error,emulation_error,0,50,0
0x92440,stack_walk_dispose,data_only,stack_walk_windows.obj,pass,,50,50,0
0x92460,stack_walk_with_context,data_only,stack_walk_windows.obj,error,emulation_error,0,50,0
0x92710,load_symbol_table,stubbable,stack_walk_windows.obj,fail,divergence,0,50,0
0x92d30,stack_walk_initialize,data_only,stack_walk_windows.obj,error,emulation_error,0,50,0
0x19b0d0,tag_name_strip_path,stubbable,tag_groups.obj,pass,,50,50,0
0x1b9a90,tag_block_resize,stubbable,tag_groups.obj,pass,,50,50,0
0x1b9ab0,tag_data_resize,stubbable,tag_groups.obj,pass,,50,50,0
0x1b9ad0,tag_block_add_element,stubbable,tag_groups.obj,pass,,50,50,0
0x19b1a0,tag_data_get_pointer,stubbable,tag_groups.obj,pass,,50,50,0
0x19b120,verify_tag_reference,stubbable,tag_groups.obj,fail,divergence,49,50,0
0x19b320,FUN_0019b320,leaf,tag_groups.obj,pass,,50,50,0
0x19b3a0,FUN_0019b3a0,data_only,tag_groups.obj,pass,,50,50,0
0x19b3b0,FUN_0019b3b0,leaf,tag_groups.obj,pass,,50,50,0
0x1b9b00,FUN_001b9b00,stubbable,tag_groups.obj,pass,,50,50,0
0x1b9b30,FUN_001b9b30,stubbable,tag_groups.obj,pass,,50,50,0
0x1b9b50,FUN_001b9b50,stubbable,tag_groups.obj,pass,,50,50,0
0x1b9b60,FUN_001b9b60,leaf,tag_groups.obj,pass,,50,50,0
0x1b9b80,FUN_001b9b80,data_only,tag_groups.obj,pass,,90,90,0
0x1b9930,tag_loaded,stubbable,tags.obj,pass,,50,50,0
0x1937d0,structure_bsp_get_cluster_encoded_sound_data,stubbable,structure_bsp_definitions.obj,pass,,50,50,0
0x99220,FUN_00099220,leaf,structures.obj,fail,divergence,0,50,0
0x18e420,FUN_0018e420,stubbable,structures.obj,pass,,50,50,0
0x193910,FUN_00193910,data_only,structure_detail_objects.obj,pass,,50,50,0
0x1939f0,FUN_001939f0,data_only,structure_detail_objects.obj,pass,,50,50,0
0x193b80,FUN_00193b80,leaf,structure_detail_objects.obj,pass,,50,50,0
0x193a80,FUN_00193a80,leaf,structure_detail_objects.obj,pass,,50,50,0
0x193b00,FUN_00193b00,leaf,structure_detail_objects.obj,pass,,50,50,0
0x1963c0,FUN_001963c0,stubbable,structure_runtime_decals.obj,pass,,50,50,0
0x1965d0,debug_pvs,data_only,structure_visibility.obj,pass,,50,50,0
0x1965f0,structure_visibility_find_camera,stubbable,structure_visibility.obj,pass,,50,50,0
0x1966b0,FUN_001966b0,stubbable,structure_visibility.obj,pass,,50,50,0
0x130980,telnet_console_initialize,stubbable,telnet_console.obj,fail,divergence,0,50,0
0x130a60,telnet_console_dispose,stubbable,telnet_console.obj,fail,divergence,0,50,0
0x130d60,telnet_console_process,stubbable,telnet_console.obj,pass,,50,50,0
0xe34a0,terminal_show,stubbable,terminal.obj,pass,,50,50,0
0xe34e0,terminal_open,stubbable,terminal.obj,pass,,50,50,0
0xe3560,terminal_dispose,data_only,terminal.obj,pass,,50,50,0
0xe3410,terminal_remove_line,stubbable,terminal.obj,pass,,50,50,0
0xe3580,terminal_process_input,stubbable,terminal.obj,pass,,50,50,0
0xe3640,terminal_age_lines,data_only,terminal.obj,error,timeout,0,0,0
0xe3940,terminal_get_line,data_only,terminal.obj,pass,,50,50,0
0xe39e0,terminal_update,stubbable,terminal.obj,pass,,50,50,0
0xe3a10,terminal_output,stubbable,terminal.obj,pass,,50,50,0
0xe3690,terminal_draw,stubbable,terminal.obj,pass,,50,50,0
0x81770,thread_close,stubbable,thread_win32.obj,fail,divergence,10,50,0
0x82300,transport_network_available,stubbable,transport_endpoint_set_winsock.obj,pass,,50,50,0
0x82b30,FUN_00082b30,stubbable,transport_endpoint_set_winsock.obj,pass,,50,50,0
0x831a0,FUN_000831a0,stubbable,transport_endpoint_set_winsock.obj,fail,divergence,48,50,0
0xe3c80,ui_widgets_safe_to_load,leaf,ui_widget.obj,pass,,50,50,0
0xe3d20,ui_widget_realloc,stubbable,ui_widget.obj,pass,,50,50,0
0xe3e10,ui_widget_set_events_suppressed,stubbable,ui_widget.obj,fail,divergence,0,50,0
0xe43f0,ui_widget_is_main_menu_loaded,stubbable,ui_widget.obj,pass,,50,50,0
0xe4480,ui_widget_initialization_in_progress,data_only,ui_widget.obj,pass,,50,50,0
0xe44d0,display_error_when_main_menu_loaded,data_only,ui_widget.obj,pass,,50,50,0
0xe45d0,ui_widget_start_title_music,stubbable,ui_widget.obj,pass,,50,50,0
0xe4640,ui_widget_stop_attract_mode,stubbable,ui_widget.obj,pass,,50,50,0
0xe46a0,ui_widget_get_attract_mode_flag,data_only,ui_widget.obj,pass,,50,50,0
0xe46b0,ui_widgets_disable_pause_game,stubbable,ui_widget.obj,fail,divergence,37,50,0
0xe4910,ui_widget_find_by_tag,leaf,ui_widget.obj,pass,,0,0,1
0xe5620,ui_widget_close,data_only,ui_widget.obj,fail,divergence,0,50,0
0xe6980,ui_widget_begin_filesystem_checks,stubbable,ui_widget.obj,fail,divergence,0,50,0
0xe78e0,render_ui_widgets,stubbable,ui_widget.obj,pass,,50,50,0
